time	theta
87.362	1111.84
87.363	1111.79
87.364	1111.75
87.365	1111.71
87.366	1111.66
87.367	1111.62
87.368	1111.57
87.369	1111.53
87.37	1111.49
87.371	1111.44
87.372	1111.4
87.373	1111.36
87.374	1111.31
87.375	1111.27
87.376	1111.22
87.377	1111.18
87.378	1111.14
87.379	1111.09
87.38	1111.05
87.381	1111.01
87.382	1110.96
87.383	1110.92
87.384	1110.87
87.385	1110.83
87.386	1110.79
87.387	1110.74
87.388	1110.7
87.389	1110.66
87.39	1110.61
87.391	1110.57
87.392	1110.52
87.393	1110.48
87.394	1110.44
87.395	1110.39
87.396	1110.35
87.397	1110.31
87.398	1110.26
87.399	1110.22
87.4	1110.17
87.401	1110.13
87.402	1110.09
87.403	1110.04
87.404	1110
87.405	1109.95
87.406	1109.91
87.407	1109.87
87.408	1109.82
87.409	1109.78
87.41	1109.73
87.411	1109.69
87.412	1109.65
87.413	1109.6
87.414	1109.56
87.415	1109.52
87.416	1109.47
87.417	1109.43
87.418	1109.38
87.419	1109.34
87.42	1109.3
87.421	1109.25
87.422	1109.21
87.423	1109.16
87.424	1109.12
87.425	1109.08
87.426	1109.03
87.427	1108.99
87.428	1108.94
87.429	1108.9
87.43	1108.86
87.431	1108.81
87.432	1108.77
87.433	1108.72
87.434	1108.68
87.435	1108.64
87.436	1108.59
87.437	1108.55
87.438	1108.5
87.439	1108.46
87.44	1108.42
87.441	1108.37
87.442	1108.33
87.443	1108.28
87.444	1108.24
87.445	1108.2
87.446	1108.15
87.447	1108.11
87.448	1108.06
87.449	1108.02
87.45	1107.98
87.451	1107.93
87.452	1107.89
87.453	1107.84
87.454	1107.8
87.455	1107.76
87.456	1107.71
87.457	1107.67
87.458	1107.62
87.459	1107.58
87.46	1107.53
87.461	1107.49
87.462	1107.45
87.463	1107.4
87.464	1107.36
87.465	1107.31
87.466	1107.27
87.467	1107.23
87.468	1107.18
87.469	1107.14
87.47	1107.09
87.471	1107.05
87.472	1107
87.473	1106.96
87.474	1106.92
87.475	1106.87
87.476	1106.83
87.477	1106.78
87.478	1106.74
87.479	1106.7
87.48	1106.65
87.481	1106.61
87.482	1106.56
87.483	1106.52
87.484	1106.47
87.485	1106.43
87.486	1106.39
87.487	1106.34
87.488	1106.3
87.489	1106.25
87.49	1106.21
87.491	1106.16
87.492	1106.12
87.493	1106.08
87.494	1106.03
87.495	1105.99
87.496	1105.94
87.497	1105.9
87.498	1105.86
87.499	1105.81
87.5	1105.77
87.501	1105.72
87.502	1105.68
87.503	1105.63
87.504	1105.59
87.505	1105.54
87.506	1105.5
87.507	1105.46
87.508	1105.41
87.509	1105.37
87.51	1105.32
87.511	1105.28
87.512	1105.23
87.513	1105.19
87.514	1105.15
87.515	1105.1
87.516	1105.06
87.517	1105.01
87.518	1104.97
87.519	1104.92
87.52	1104.88
87.521	1104.84
87.522	1104.79
87.523	1104.75
87.524	1104.7
87.525	1104.66
87.526	1104.61
87.527	1104.57
87.528	1104.52
87.529	1104.48
87.53	1104.44
87.531	1104.39
87.532	1104.35
87.533	1104.3
87.534	1104.26
87.535	1104.21
87.536	1104.17
87.537	1104.13
87.538	1104.08
87.539	1104.04
87.54	1103.99
87.541	1103.95
87.542	1103.9
87.543	1103.86
87.544	1103.81
87.545	1103.77
87.546	1103.73
87.547	1103.68
87.548	1103.64
87.549	1103.59
87.55	1103.55
87.551	1103.5
87.552	1103.46
87.553	1103.41
87.554	1103.37
87.555	1103.32
87.556	1103.28
87.557	1103.24
87.558	1103.19
87.559	1103.15
87.56	1103.1
87.561	1103.06
87.562	1103.01
87.563	1102.97
87.564	1102.92
87.565	1102.88
87.566	1102.83
87.567	1102.79
87.568	1102.75
87.569	1102.7
87.57	1102.66
87.571	1102.61
87.572	1102.57
87.573	1102.52
87.574	1102.48
87.575	1102.43
87.576	1102.39
87.577	1102.34
87.578	1102.3
87.579	1102.26
87.58	1102.21
87.581	1102.17
87.582	1102.12
87.583	1102.08
87.584	1102.03
87.585	1101.99
87.586	1101.94
87.587	1101.9
87.588	1101.85
87.589	1101.81
87.59	1101.76
87.591	1101.72
87.592	1101.68
87.593	1101.63
87.594	1101.59
87.595	1101.54
87.596	1101.5
87.597	1101.45
87.598	1101.41
87.599	1101.36
87.6	1101.32
87.601	1101.27
87.602	1101.23
87.603	1101.18
87.604	1101.14
87.605	1101.09
87.606	1101.05
87.607	1101.01
87.608	1100.96
87.609	1100.92
87.61	1100.87
87.611	1100.83
87.612	1100.78
87.613	1100.74
87.614	1100.69
87.615	1100.65
87.616	1100.6
87.617	1100.56
87.618	1100.51
87.619	1100.47
87.62	1100.42
87.621	1100.38
87.622	1100.33
87.623	1100.29
87.624	1100.25
87.625	1100.2
87.626	1100.16
87.627	1100.11
87.628	1100.07
87.629	1100.02
87.63	1099.98
87.631	1099.93
87.632	1099.89
87.633	1099.84
87.634	1099.8
87.635	1099.75
87.636	1099.71
87.637	1099.66
87.638	1099.62
87.639	1099.57
87.64	1099.53
87.641	1099.48
87.642	1099.44
87.643	1099.39
87.644	1099.35
87.645	1099.31
87.646	1099.26
87.647	1099.22
87.648	1099.17
87.649	1099.13
87.65	1099.08
87.651	1099.04
87.652	1098.99
87.653	1098.95
87.654	1098.9
87.655	1098.86
87.656	1098.81
87.657	1098.77
87.658	1098.72
87.659	1098.68
87.66	1098.63
87.661	1098.59
87.662	1098.54
87.663	1098.5
87.664	1098.45
87.665	1098.41
87.666	1098.36
87.667	1098.32
87.668	1098.27
87.669	1098.23
87.67	1098.18
87.671	1098.14
87.672	1098.09
87.673	1098.05
87.674	1098
87.675	1097.96
87.676	1097.91
87.677	1097.87
87.678	1097.82
87.679	1097.78
87.68	1097.73
87.681	1097.69
87.682	1097.64
87.683	1097.6
87.684	1097.56
87.685	1097.51
87.686	1097.47
87.687	1097.42
87.688	1097.38
87.689	1097.33
87.69	1097.29
87.691	1097.24
87.692	1097.2
87.693	1097.15
87.694	1097.11
87.695	1097.06
87.696	1097.02
87.697	1096.97
87.698	1096.93
87.699	1096.88
87.7	1096.84
87.701	1096.79
87.702	1096.75
87.703	1096.7
87.704	1096.66
87.705	1096.61
87.706	1096.57
87.707	1096.52
87.708	1096.48
87.709	1096.43
87.71	1096.39
87.711	1096.34
87.712	1096.3
87.713	1096.25
87.714	1096.21
87.715	1096.16
87.716	1096.12
87.717	1096.07
87.718	1096.03
87.719	1095.98
87.72	1095.94
87.721	1095.89
87.722	1095.85
87.723	1095.8
87.724	1095.76
87.725	1095.71
87.726	1095.67
87.727	1095.62
87.728	1095.58
87.729	1095.53
87.73	1095.49
87.731	1095.44
87.732	1095.4
87.733	1095.35
87.734	1095.31
87.735	1095.26
87.736	1095.22
87.737	1095.17
87.738	1095.13
87.739	1095.08
87.74	1095.04
87.741	1094.99
87.742	1094.94
87.743	1094.9
87.744	1094.85
87.745	1094.81
87.746	1094.76
87.747	1094.72
87.748	1094.67
87.749	1094.63
87.75	1094.58
87.751	1094.54
87.752	1094.49
87.753	1094.45
87.754	1094.4
87.755	1094.36
87.756	1094.31
87.757	1094.27
87.758	1094.22
87.759	1094.18
87.76	1094.13
87.761	1094.09
87.762	1094.04
87.763	1094
87.764	1093.95
87.765	1093.91
87.766	1093.86
87.767	1093.82
87.768	1093.77
87.769	1093.73
87.77	1093.68
87.771	1093.64
87.772	1093.59
87.773	1093.55
87.774	1093.5
87.775	1093.46
87.776	1093.41
87.777	1093.37
87.778	1093.32
87.779	1093.28
87.78	1093.23
87.781	1093.19
87.782	1093.14
87.783	1093.09
87.784	1093.05
87.785	1093
87.786	1092.96
87.787	1092.91
87.788	1092.87
87.789	1092.82
87.79	1092.78
87.791	1092.73
87.792	1092.69
87.793	1092.64
87.794	1092.6
87.795	1092.55
87.796	1092.51
87.797	1092.46
87.798	1092.42
87.799	1092.37
87.8	1092.33
87.801	1092.28
87.802	1092.24
87.803	1092.19
87.804	1092.15
87.805	1092.1
87.806	1092.06
87.807	1092.01
87.808	1091.97
87.809	1091.92
87.81	1091.87
87.811	1091.83
87.812	1091.78
87.813	1091.74
87.814	1091.69
87.815	1091.65
87.816	1091.6
87.817	1091.56
87.818	1091.51
87.819	1091.47
87.82	1091.42
87.821	1091.38
87.822	1091.33
87.823	1091.29
87.824	1091.24
87.825	1091.2
87.826	1091.15
87.827	1091.11
87.828	1091.06
87.829	1091.02
87.83	1090.97
87.831	1090.92
87.832	1090.88
87.833	1090.83
87.834	1090.79
87.835	1090.74
87.836	1090.7
87.837	1090.65
87.838	1090.61
87.839	1090.56
87.84	1090.52
87.841	1090.47
87.842	1090.43
87.843	1090.38
87.844	1090.34
87.845	1090.29
87.846	1090.25
87.847	1090.2
87.848	1090.15
87.849	1090.11
87.85	1090.06
87.851	1090.02
87.852	1089.97
87.853	1089.93
87.854	1089.88
87.855	1089.84
87.856	1089.79
87.857	1089.75
87.858	1089.7
87.859	1089.66
87.86	1089.61
87.861	1089.57
87.862	1089.52
87.863	1089.48
87.864	1089.43
87.865	1089.38
87.866	1089.34
87.867	1089.29
87.868	1089.25
87.869	1089.2
87.87	1089.16
87.871	1089.11
87.872	1089.07
87.873	1089.02
87.874	1088.98
87.875	1088.93
87.876	1088.89
87.877	1088.84
87.878	1088.8
87.879	1088.75
87.88	1088.71
87.881	1088.66
87.882	1088.61
87.883	1088.57
87.884	1088.52
87.885	1088.48
87.886	1088.43
87.887	1088.39
87.888	1088.34
87.889	1088.3
87.89	1088.25
87.891	1088.21
87.892	1088.16
87.893	1088.12
87.894	1088.07
87.895	1088.02
87.896	1087.98
87.897	1087.93
87.898	1087.89
87.899	1087.84
87.9	1087.8
87.901	1087.75
87.902	1087.71
87.903	1087.66
87.904	1087.62
87.905	1087.57
87.906	1087.53
87.907	1087.48
87.908	1087.44
87.909	1087.39
87.91	1087.34
87.911	1087.3
87.912	1087.25
87.913	1087.21
87.914	1087.16
87.915	1087.12
87.916	1087.07
87.917	1087.03
87.918	1086.98
87.919	1086.94
87.92	1086.89
87.921	1086.85
87.922	1086.8
87.923	1086.75
87.924	1086.71
87.925	1086.66
87.926	1086.62
87.927	1086.57
87.928	1086.53
87.929	1086.48
87.93	1086.44
87.931	1086.39
87.932	1086.35
87.933	1086.3
87.934	1086.26
87.935	1086.21
87.936	1086.16
87.937	1086.12
87.938	1086.07
87.939	1086.03
87.94	1085.98
87.941	1085.94
87.942	1085.89
87.943	1085.85
87.944	1085.8
87.945	1085.76
87.946	1085.71
87.947	1085.67
87.948	1085.62
87.949	1085.57
87.95	1085.53
87.951	1085.48
87.952	1085.44
87.953	1085.39
87.954	1085.35
87.955	1085.3
87.956	1085.26
87.957	1085.21
87.958	1085.17
87.959	1085.12
87.96	1085.07
87.961	1085.03
87.962	1084.98
87.963	1084.94
87.964	1084.89
87.965	1084.85
87.966	1084.8
87.967	1084.76
87.968	1084.71
87.969	1084.67
87.97	1084.62
87.971	1084.58
87.972	1084.53
87.973	1084.48
87.974	1084.44
87.975	1084.39
87.976	1084.35
87.977	1084.3
87.978	1084.26
87.979	1084.21
87.98	1084.17
87.981	1084.12
87.982	1084.08
87.983	1084.03
87.984	1083.98
87.985	1083.94
87.986	1083.89
87.987	1083.85
87.988	1083.8
87.989	1083.76
87.99	1083.71
87.991	1083.67
87.992	1083.62
87.993	1083.58
87.994	1083.53
87.995	1083.48
87.996	1083.44
87.997	1083.39
87.998	1083.35
87.999	1083.3
88	1083.26
88.001	1083.21
88.002	1083.17
88.003	1083.12
88.004	1083.08
88.005	1083.03
88.006	1082.99
88.007	1082.94
88.008	1082.89
88.009	1082.85
88.01	1082.8
88.011	1082.76
88.012	1082.71
88.013	1082.67
88.014	1082.62
88.015	1082.58
88.016	1082.53
88.017	1082.49
88.018	1082.44
88.019	1082.39
88.02	1082.35
88.021	1082.3
88.022	1082.26
88.023	1082.21
88.024	1082.17
88.025	1082.12
88.026	1082.08
88.027	1082.03
88.028	1081.99
88.029	1081.94
88.03	1081.89
88.031	1081.85
88.032	1081.8
88.033	1081.76
88.034	1081.71
88.035	1081.67
88.036	1081.62
88.037	1081.58
88.038	1081.53
88.039	1081.49
88.04	1081.44
88.041	1081.39
88.042	1081.35
88.043	1081.3
88.044	1081.26
88.045	1081.21
88.046	1081.17
88.047	1081.12
88.048	1081.08
88.049	1081.03
88.05	1080.99
88.051	1080.94
88.052	1080.89
88.053	1080.85
88.054	1080.8
88.055	1080.76
88.056	1080.71
88.057	1080.67
88.058	1080.62
88.059	1080.58
88.06	1080.53
88.061	1080.49
88.062	1080.44
88.063	1080.39
88.064	1080.35
88.065	1080.3
88.066	1080.26
88.067	1080.21
88.068	1080.17
88.069	1080.12
88.07	1080.08
88.071	1080.03
88.072	1079.99
88.073	1079.94
88.074	1079.89
88.075	1079.85
88.076	1079.8
88.077	1079.76
88.078	1079.71
88.079	1079.67
88.08	1079.62
88.081	1079.58
88.082	1079.53
88.083	1079.49
88.084	1079.44
88.085	1079.39
88.086	1079.35
88.087	1079.3
88.088	1079.26
88.089	1079.21
88.09	1079.17
88.091	1079.12
88.092	1079.08
88.093	1079.03
88.094	1078.99
88.095	1078.94
88.096	1078.89
88.097	1078.85
88.098	1078.8
88.099	1078.76
88.1	1078.71
88.101	1078.67
88.102	1078.62
88.103	1078.58
88.104	1078.53
88.105	1078.49
88.106	1078.44
88.107	1078.4
88.108	1078.35
88.109	1078.3
88.11	1078.26
88.111	1078.21
88.112	1078.17
88.113	1078.12
88.114	1078.08
88.115	1078.03
88.116	1077.99
88.117	1077.94
88.118	1077.9
88.119	1077.85
88.12	1077.8
88.121	1077.76
88.122	1077.71
88.123	1077.67
88.124	1077.62
88.125	1077.58
88.126	1077.53
88.127	1077.49
88.128	1077.44
88.129	1077.4
88.13	1077.35
88.131	1077.3
88.132	1077.26
88.133	1077.21
88.134	1077.17
88.135	1077.12
88.136	1077.08
88.137	1077.03
88.138	1076.99
88.139	1076.94
88.14	1076.9
88.141	1076.85
88.142	1076.81
88.143	1076.76
88.144	1076.71
88.145	1076.67
88.146	1076.62
88.147	1076.58
88.148	1076.53
88.149	1076.49
88.15	1076.44
88.151	1076.4
88.152	1076.35
88.153	1076.31
88.154	1076.26
88.155	1076.21
88.156	1076.17
88.157	1076.12
88.158	1076.08
88.159	1076.03
88.16	1075.99
88.161	1075.94
88.162	1075.9
88.163	1075.85
88.164	1075.81
88.165	1075.76
88.166	1075.72
88.167	1075.67
88.168	1075.62
88.169	1075.58
88.17	1075.53
88.171	1075.49
88.172	1075.44
88.173	1075.4
88.174	1075.35
88.175	1075.31
88.176	1075.26
88.177	1075.22
88.178	1075.17
88.179	1075.13
88.18	1075.08
88.181	1075.03
88.182	1074.99
88.183	1074.94
88.184	1074.9
88.185	1074.85
88.186	1074.81
88.187	1074.76
88.188	1074.72
88.189	1074.67
88.19	1074.63
88.191	1074.58
88.192	1074.54
88.193	1074.49
88.194	1074.44
88.195	1074.4
88.196	1074.35
88.197	1074.31
88.198	1074.26
88.199	1074.22
88.2	1074.17
88.201	1074.13
88.202	1074.08
88.203	1074.04
88.204	1073.99
88.205	1073.95
88.206	1073.9
88.207	1073.85
88.208	1073.81
88.209	1073.76
88.21	1073.72
88.211	1073.67
88.212	1073.63
88.213	1073.58
88.214	1073.54
88.215	1073.49
88.216	1073.45
88.217	1073.4
88.218	1073.36
88.219	1073.31
88.22	1073.27
88.221	1073.22
88.222	1073.17
88.223	1073.13
88.224	1073.08
88.225	1073.04
88.226	1072.99
88.227	1072.95
88.228	1072.9
88.229	1072.86
88.23	1072.81
88.231	1072.77
88.232	1072.72
88.233	1072.68
88.234	1072.63
88.235	1072.59
88.236	1072.54
88.237	1072.49
88.238	1072.45
88.239	1072.4
88.24	1072.36
88.241	1072.31
88.242	1072.27
88.243	1072.22
88.244	1072.18
88.245	1072.13
88.246	1072.09
88.247	1072.04
88.248	1072
88.249	1071.95
88.25	1071.91
88.251	1071.86
88.252	1071.82
88.253	1071.77
88.254	1071.72
88.255	1071.68
88.256	1071.63
88.257	1071.59
88.258	1071.54
88.259	1071.5
88.26	1071.45
88.261	1071.41
88.262	1071.36
88.263	1071.32
88.264	1071.27
88.265	1071.23
88.266	1071.18
88.267	1071.14
88.268	1071.09
88.269	1071.05
88.27	1071
88.271	1070.95
88.272	1070.91
88.273	1070.86
88.274	1070.82
88.275	1070.77
88.276	1070.73
88.277	1070.68
88.278	1070.64
88.279	1070.59
88.28	1070.55
88.281	1070.5
88.282	1070.46
88.283	1070.41
88.284	1070.37
88.285	1070.32
88.286	1070.28
88.287	1070.23
88.288	1070.19
88.289	1070.14
88.29	1070.1
88.291	1070.05
88.292	1070
88.293	1069.96
88.294	1069.91
88.295	1069.87
88.296	1069.82
88.297	1069.78
88.298	1069.73
88.299	1069.69
88.3	1069.64
88.301	1069.6
88.302	1069.55
88.303	1069.51
88.304	1069.46
88.305	1069.42
88.306	1069.37
88.307	1069.33
88.308	1069.28
88.309	1069.24
88.31	1069.19
88.311	1069.15
88.312	1069.1
88.313	1069.06
88.314	1069.01
88.315	1068.96
88.316	1068.92
88.317	1068.87
88.318	1068.83
88.319	1068.78
88.32	1068.74
88.321	1068.69
88.322	1068.65
88.323	1068.6
88.324	1068.56
88.325	1068.51
88.326	1068.47
88.327	1068.42
88.328	1068.38
88.329	1068.33
88.33	1068.29
88.331	1068.24
88.332	1068.2
88.333	1068.15
88.334	1068.11
88.335	1068.06
88.336	1068.02
88.337	1067.97
88.338	1067.93
88.339	1067.88
88.34	1067.84
88.341	1067.79
88.342	1067.75
88.343	1067.7
88.344	1067.66
88.345	1067.61
88.346	1067.57
88.347	1067.52
88.348	1067.48
88.349	1067.43
88.35	1067.38
88.351	1067.34
88.352	1067.29
88.353	1067.25
88.354	1067.2
88.355	1067.16
88.356	1067.11
88.357	1067.07
88.358	1067.02
88.359	1066.98
88.36	1066.93
88.361	1066.89
88.362	1066.84
88.363	1066.8
88.364	1066.75
88.365	1066.71
88.366	1066.66
88.367	1066.62
88.368	1066.57
88.369	1066.53
88.37	1066.48
88.371	1066.44
88.372	1066.39
88.373	1066.35
88.374	1066.3
88.375	1066.26
88.376	1066.21
88.377	1066.17
88.378	1066.12
88.379	1066.08
88.38	1066.03
88.381	1065.99
88.382	1065.94
88.383	1065.9
88.384	1065.85
88.385	1065.81
88.386	1065.76
88.387	1065.72
88.388	1065.67
88.389	1065.63
88.39	1065.58
88.391	1065.54
88.392	1065.49
88.393	1065.45
88.394	1065.4
88.395	1065.36
88.396	1065.31
88.397	1065.27
88.398	1065.22
88.399	1065.18
88.4	1065.13
88.401	1065.09
88.402	1065.04
88.403	1065
88.404	1064.95
88.405	1064.91
88.406	1064.86
88.407	1064.82
88.408	1064.77
88.409	1064.73
88.41	1064.68
88.411	1064.64
88.412	1064.59
88.413	1064.55
88.414	1064.5
88.415	1064.46
88.416	1064.41
88.417	1064.37
88.418	1064.32
88.419	1064.28
88.42	1064.23
88.421	1064.19
88.422	1064.14
88.423	1064.1
88.424	1064.05
88.425	1064.01
88.426	1063.96
88.427	1063.92
88.428	1063.87
88.429	1063.83
88.43	1063.78
88.431	1063.74
88.432	1063.69
88.433	1063.65
88.434	1063.6
88.435	1063.56
88.436	1063.51
88.437	1063.47
88.438	1063.43
88.439	1063.38
88.44	1063.34
88.441	1063.29
88.442	1063.25
88.443	1063.2
88.444	1063.16
88.445	1063.11
88.446	1063.07
88.447	1063.02
88.448	1062.98
88.449	1062.93
88.45	1062.89
88.451	1062.84
88.452	1062.8
88.453	1062.75
88.454	1062.71
88.455	1062.66
88.456	1062.62
88.457	1062.57
88.458	1062.53
88.459	1062.48
88.46	1062.44
88.461	1062.39
88.462	1062.35
88.463	1062.3
88.464	1062.26
88.465	1062.21
88.466	1062.17
88.467	1062.13
88.468	1062.08
88.469	1062.04
88.47	1061.99
88.471	1061.95
88.472	1061.9
88.473	1061.86
88.474	1061.81
88.475	1061.77
88.476	1061.72
88.477	1061.68
88.478	1061.63
88.479	1061.59
88.48	1061.54
88.481	1061.5
88.482	1061.45
88.483	1061.41
88.484	1061.36
88.485	1061.32
88.486	1061.27
88.487	1061.23
88.488	1061.19
88.489	1061.14
88.49	1061.1
88.491	1061.05
88.492	1061.01
88.493	1060.96
88.494	1060.92
88.495	1060.87
88.496	1060.83
88.497	1060.78
88.498	1060.74
88.499	1060.69
88.5	1060.65
88.501	1060.6
88.502	1060.56
88.503	1060.51
88.504	1060.47
88.505	1060.43
88.506	1060.38
88.507	1060.34
88.508	1060.29
88.509	1060.25
88.51	1060.2
88.511	1060.16
88.512	1060.11
88.513	1060.07
88.514	1060.02
88.515	1059.98
88.516	1059.93
88.517	1059.89
88.518	1059.85
88.519	1059.8
88.52	1059.76
88.521	1059.71
88.522	1059.67
88.523	1059.62
88.524	1059.58
88.525	1059.53
88.526	1059.49
88.527	1059.44
88.528	1059.4
88.529	1059.35
88.53	1059.31
88.531	1059.27
88.532	1059.22
88.533	1059.18
88.534	1059.13
88.535	1059.09
88.536	1059.04
88.537	1059
88.538	1058.95
88.539	1058.91
88.54	1058.86
88.541	1058.82
88.542	1058.78
88.543	1058.73
88.544	1058.69
88.545	1058.64
88.546	1058.6
88.547	1058.55
88.548	1058.51
88.549	1058.46
88.55	1058.42
88.551	1058.37
88.552	1058.33
88.553	1058.29
88.554	1058.24
88.555	1058.2
88.556	1058.15
88.557	1058.11
88.558	1058.06
88.559	1058.02
88.56	1057.97
88.561	1057.93
88.562	1057.89
88.563	1057.84
88.564	1057.8
88.565	1057.75
88.566	1057.71
88.567	1057.66
88.568	1057.62
88.569	1057.57
88.57	1057.53
88.571	1057.49
88.572	1057.44
88.573	1057.4
88.574	1057.35
88.575	1057.31
88.576	1057.26
88.577	1057.22
88.578	1057.17
88.579	1057.13
88.58	1057.09
88.581	1057.04
88.582	1057
88.583	1056.95
88.584	1056.91
88.585	1056.86
88.586	1056.82
88.587	1056.78
88.588	1056.73
88.589	1056.69
88.59	1056.64
88.591	1056.6
88.592	1056.55
88.593	1056.51
88.594	1056.46
88.595	1056.42
88.596	1056.38
88.597	1056.33
88.598	1056.29
88.599	1056.24
88.6	1056.2
88.601	1056.15
88.602	1056.11
88.603	1056.07
88.604	1056.02
88.605	1055.98
88.606	1055.93
88.607	1055.89
88.608	1055.84
88.609	1055.8
88.61	1055.76
88.611	1055.71
88.612	1055.67
88.613	1055.62
88.614	1055.58
88.615	1055.53
88.616	1055.49
88.617	1055.45
88.618	1055.4
88.619	1055.36
88.62	1055.31
88.621	1055.27
88.622	1055.23
88.623	1055.18
88.624	1055.14
88.625	1055.09
88.626	1055.05
88.627	1055
88.628	1054.96
88.629	1054.92
88.63	1054.87
88.631	1054.83
88.632	1054.78
88.633	1054.74
88.634	1054.7
88.635	1054.65
88.636	1054.61
88.637	1054.56
88.638	1054.52
88.639	1054.47
88.64	1054.43
88.641	1054.39
88.642	1054.34
88.643	1054.3
88.644	1054.25
88.645	1054.21
88.646	1054.17
88.647	1054.12
88.648	1054.08
88.649	1054.03
88.65	1053.99
88.651	1053.95
88.652	1053.9
88.653	1053.86
88.654	1053.81
88.655	1053.77
88.656	1053.72
88.657	1053.68
88.658	1053.64
88.659	1053.59
88.66	1053.55
88.661	1053.5
88.662	1053.46
88.663	1053.42
88.664	1053.37
88.665	1053.33
88.666	1053.28
88.667	1053.24
88.668	1053.2
88.669	1053.15
88.67	1053.11
88.671	1053.06
88.672	1053.02
88.673	1052.98
88.674	1052.93
88.675	1052.89
88.676	1052.84
88.677	1052.8
88.678	1052.76
88.679	1052.71
88.68	1052.67
88.681	1052.62
88.682	1052.58
88.683	1052.54
88.684	1052.49
88.685	1052.45
88.686	1052.4
88.687	1052.36
88.688	1052.32
88.689	1052.27
88.69	1052.23
88.691	1052.19
88.692	1052.14
88.693	1052.1
88.694	1052.05
88.695	1052.01
88.696	1051.97
88.697	1051.92
88.698	1051.88
88.699	1051.83
88.7	1051.79
88.701	1051.75
88.702	1051.7
88.703	1051.66
88.704	1051.61
88.705	1051.57
88.706	1051.53
88.707	1051.48
88.708	1051.44
88.709	1051.4
88.71	1051.35
88.711	1051.31
88.712	1051.26
88.713	1051.22
88.714	1051.18
88.715	1051.13
88.716	1051.09
88.717	1051.05
88.718	1051
88.719	1050.96
88.72	1050.91
88.721	1050.87
88.722	1050.83
88.723	1050.78
88.724	1050.74
88.725	1050.7
88.726	1050.65
88.727	1050.61
88.728	1050.56
88.729	1050.52
88.73	1050.48
88.731	1050.43
88.732	1050.39
88.733	1050.35
88.734	1050.3
88.735	1050.26
88.736	1050.21
88.737	1050.17
88.738	1050.13
88.739	1050.08
88.74	1050.04
88.741	1050
88.742	1049.95
88.743	1049.91
88.744	1049.87
88.745	1049.82
88.746	1049.78
88.747	1049.73
88.748	1049.69
88.749	1049.65
88.75	1049.6
88.751	1049.56
88.752	1049.52
88.753	1049.47
88.754	1049.43
88.755	1049.39
88.756	1049.34
88.757	1049.3
88.758	1049.25
88.759	1049.21
88.76	1049.17
88.761	1049.12
88.762	1049.08
88.763	1049.04
88.764	1048.99
88.765	1048.95
88.766	1048.91
88.767	1048.86
88.768	1048.82
88.769	1048.78
88.77	1048.73
88.771	1048.69
88.772	1048.65
88.773	1048.6
88.774	1048.56
88.775	1048.51
88.776	1048.47
88.777	1048.43
88.778	1048.38
88.779	1048.34
88.78	1048.3
88.781	1048.25
88.782	1048.21
88.783	1048.17
88.784	1048.12
88.785	1048.08
88.786	1048.04
88.787	1047.99
88.788	1047.95
88.789	1047.91
88.79	1047.86
88.791	1047.82
88.792	1047.78
88.793	1047.73
88.794	1047.69
88.795	1047.65
88.796	1047.6
88.797	1047.56
88.798	1047.52
88.799	1047.47
88.8	1047.43
88.801	1047.39
88.802	1047.34
88.803	1047.3
88.804	1047.26
88.805	1047.21
88.806	1047.17
88.807	1047.13
88.808	1047.08
88.809	1047.04
88.81	1047
88.811	1046.95
88.812	1046.91
88.813	1046.87
88.814	1046.82
88.815	1046.78
88.816	1046.74
88.817	1046.69
88.818	1046.65
88.819	1046.61
88.82	1046.56
88.821	1046.52
88.822	1046.48
88.823	1046.43
88.824	1046.39
88.825	1046.35
88.826	1046.3
88.827	1046.26
88.828	1046.22
88.829	1046.17
88.83	1046.13
88.831	1046.09
88.832	1046.04
88.833	1046
88.834	1045.96
88.835	1045.92
88.836	1045.87
88.837	1045.83
88.838	1045.79
88.839	1045.74
88.84	1045.7
88.841	1045.66
88.842	1045.61
88.843	1045.57
88.844	1045.53
88.845	1045.48
88.846	1045.44
88.847	1045.4
88.848	1045.35
88.849	1045.31
88.85	1045.27
